User Hand Value, Shown Dealer Value, User Hit, Won
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, True
14, 10, True, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, True
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, True, True
14, 10, True, True
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, True
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, True, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, True, True
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, True
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, True, True
14, 10, False, True
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, True
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, True
14, 10, True, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, True, True
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, True, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, True, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, True
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, False, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, False, True
14, 10, False, False
14, 10, True, True
14, 10, False, True
14, 10, False, False
14, 10, False, False
14, 10, True, True
14, 10, False, False
14, 10, True, False
14, 10, False, False
14, 10, False, False
